College_name_long,CB_COLLEGE_ID,CB_TERM_ID,CB_COURSE_ID,CB_CONTROL_NUMBER,CB_TITLE,CB_TOP_CODE,CB_CREDIT_STATUS,CB_TRANSFER_STATUS,CB_UNITS_MAXIMUM,CB_UNITS_MINIMUM,CB_BASIC_SKILLS_STATUS,CB_SAM_CODE,CB_COOP_ED_STATUS,CB_CLASSIFICATION_CODE,CB_SPECIAL_CLASS_STATUS,CB_PRIOR_TO_COLLEGE,CB_NONCREDIT_CATEGORY,CB_FUNDING_CATEGORY,CB_CRCC_ID,CB_PROGRAM_STATUS,CB_GENERAL_EDUCATION_STATUS,CB_SUPPORT_COURSE_STATUS,CB_UPPDER_DIVISION_STATUS
Coalinga College,581,257,NC-162      ,CCC000596445,High School Equivalency (HSE) Preparation                           ,493062,N,C,0,0,B,E,N,K,N,Y,C,Y,NC-162      ,1,Y,N,N
Coalinga College,581,257,NC-169      ,CCC000650187,Commercial Driver Testing                                           ,094750,N,C,0,0,N,C,N,K,N,Y,I,Y,NC-169      ,2,Y,N,N
Coalinga College,581,257,NC-180      ,CCC000625757,Survey of Unmanned Aerial Systems                                   ,302020,N,C,0,0,N,C,N,L,N,Y,I,Y,NC-180      ,2,Y,N,N
Coalinga College,581,257,NC-181      ,CCC000645883,Unmanned Aerial Systems Flight Procedures                           ,010100,N,C,0,0,N,C,N,J,N,Y,I,Y,NC-181      ,1,Y,N,N
Coalinga College,581,257,NC-182      ,CCC000637000,Understanding Flow and Pressure                                     ,010100,N,C,0,0,N,C,N,J,N,Y,I,Y,NC-182      ,2,Y,N,N
Coalinga College,581,257,NC-183      ,CCC000637001,Use of Field Mobile Computing Devices                               ,010100,N,C,0,0,N,C,N,J,N,Y,J,Y,NC-183      ,2,Y,N,N
Coalinga College,581,257,NC-184      ,CCC000637002,Maintenance of Agriculture Irrigation Filter Systems                ,010100,N,C,0,0,N,C,N,L,N,Y,I,Y,NC-184      ,2,Y,N,N
Coalinga College,581,257,NC-185A     ,CCC000637003,Installing Field Sensors Filter Systems                             ,010100,N,C,0,0,N,C,N,L,N,Y,I,Y,NC-185A     ,2,Y,N,N
Coalinga College,581,257,NC-185B     ,CCC000637004,Installing Automated Irrigation Systems Filter Systems              ,010100,N,C,0,0,N,C,N,L,N,Y,J,Y,NC-185B     ,2,Y,N,N
Coalinga College,581,257,NC-185C     ,CCC000637005,Scheduling Automated Irrigation Systems Filter Systems              ,010100,N,C,0,0,N,C,N,J,N,Y,J,Y,NC-185C     ,2,Y,N,N
Coalinga College,581,257,NC-186      ,CCC000645884,Maintenance of Irrigation Pumping and Delivery                      ,010100,N,C,0,0,N,C,N,J,N,Y,I,Y,NC-186      ,1,Y,N,N
Coalinga College,581,257,NC-187      ,CCC000645885,Impacts of the Sustainable Groundwater Management Act (SGMA)        ,010100,N,C,0,0,N,C,N,J,N,Y,I,Y,NC-187      ,1,Y,N,N
Coalinga College,581,257,NC-188      ,CCC000645886,Applications of UAS in Agriculture                                  ,010100,N,C,0,0,N,C,N,J,N,Y,I,Y,NC-188      ,1,Y,N,N
Coalinga College,581,257,NC-191      ,CCC000645313,Agriculture Technical Literacy                                      ,010100,N,C,0,0,N,C,N,J,N,Y,J,Y,NC-191      ,2,Y,N,N
Coalinga College,581,257,NC-192      ,CCC000645314,Agricultural Systems                                                ,010100,N,C,0,0,N,C,N,J,N,Y,J,Y,NC-192      ,2,Y,N,N
Coalinga College,581,257,NC-193      ,CCC000645315,Agricultural Safety                                                 ,010100,N,C,0,0,N,C,N,J,N,Y,J,Y,NC-193      ,2,Y,N,N
Coalinga College,581,257,NC-194      ,CCC000645316,"Equipment Operation, Configuration, & Troubleshooting               ",010100,N,C,0,0,N,C,N,J,N,Y,J,Y,NC-194      ,2,Y,N,N
Coalinga College,581,257,NC-195      ,CCC000645317,Workplace Effectiveness                                             ,010100,N,C,0,0,N,C,N,J,N,Y,J,Y,NC-195      ,2,Y,N,N
Coalinga College,581,257,NC-200      ,CCC000555523,College Reading and Writing Preparedness                            ,150100,N,C,0,0,B,E,N,K,N,E,C,Y,NC-200      ,2,Y,S,N
Coalinga College,581,257,NC-201      ,CCC000567322,Algebra Support                                                     ,170200,N,C,0,0,B,E,N,K,N,C,C,Y,NC-201      ,2,Y,S,N
Coalinga College,581,257,NC-202      ,CCC000603853,Introduction to Statistics Support                                  ,170200,N,C,0,0,B,E,N,K,N,C,C,Y,NC-202      ,2,Y,S,N
Coalinga College,581,257,NC-203      ,CCC000603854,Precalculus Support                                                 ,170100,N,C,0,0,B,E,N,K,N,C,C,Y,NC-203      ,2,Y,S,N
Coalinga College,581,257,NC-204      ,CCC000605672,Contemporary Mathematics Support                                    ,170200,N,C,0,0,B,E,N,K,N,A,C,Y,NC-204      ,2,Y,S,N
Coalinga College,581,257,NC-205      ,CCC000605673,Structure & Concepts in Math I Support                              ,170200,N,C,0,0,B,E,N,K,N,A,C,Y,NC-205      ,1,Y,S,N
Coalinga College,581,257,NC-206      ,CCC000645971,Quantitative Analysis Support                                       ,170200,N,C,0,0,B,E,N,L,N,C,C,Y,NC-206      ,2,Y,S,N
Coalinga College,581,257,NC-210      ,CCC000625785,ESL for College and Work                                            ,493100,N,C,0,0,B,D,N,J,N,Y,A,Y,NC-210      ,2,Y,N,N
Coalinga College,581,257,NUT-001     ,CCC000593830,Basic Nutrition                                                     ,130600,D,A,3,3,N,D,N,Y,N,Y,Y,Y,NUT-001     ,1,Y,N,N
Coalinga College,581,257,PA-003      ,CCC000331200,Film Appreciation                                                   ,100700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PA-003      ,1,Y,N,N
Coalinga College,581,257,PA-022      ,CCC000373607,Theater Workshop                                                    ,100700,D,A,4,4,N,E,N,Y,N,Y,Y,Y,PA-022      ,1,Y,N,N
Coalinga College,581,257,PA-023      ,CCC000380296,Chicano Theater                                                     ,100700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PA-023      ,1,Y,N,N
Coalinga College,581,257,PA-025      ,CCC000355839,Theater Dance                                                       ,100800,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PA-025      ,1,Y,N,N
Coalinga College,581,257,PE-003      ,CCC000625137,Badminton                                                           ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-003      ,1,Y,N,N
Coalinga College,581,257,PE-006      ,CCC000234340,Body Conditioning                                                   ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-006      ,1,Y,N,N
Coalinga College,581,257,PE-011      ,CCC000331310,Golf                                                                ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-011      ,1,Y,N,N
Coalinga College,581,257,PE-016      ,CCC000357591,Jogging and Power Walking                                           ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-016      ,1,Y,N,N
Coalinga College,581,257,PE-019      ,CCC000231491,Adaptive Physical Education                                         ,083510,D,A,1,1,N,E,N,Y,S,Y,Y,Y,PE-019      ,1,Y,N,N
Coalinga College,581,257,PE-020      ,CCC000625884,Tennis                                                              ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-020      ,1,Y,N,N
Coalinga College,581,257,PE-021A     ,CCC000551366,Introductory Fitness Lab                                            ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-021A     ,1,Y,N,N
Coalinga College,581,257,PE-021B     ,CCC000192656,Beginning Fitness Lab                                               ,083510,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-021B     ,1,Y,N,N
Coalinga College,581,257,PE-021C     ,CCC000106569,Intermediate Fitness Lab                                            ,083510,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-021C     ,1,Y,N,N
Coalinga College,581,257,PE-021D     ,CCC000086196,Advanced Fitness Lab                                                ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-021D     ,1,Y,N,N
Coalinga College,581,257,PE-022A     ,CCC000590942,Beginning Volleyball                                                ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-022A     ,1,Y,N,N
Coalinga College,581,257,PE-022B     ,CCC000590943,Intermediate Volleyball                                             ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-022B     ,1,Y,N,N
Coalinga College,581,257,PE-022C     ,CCC000590941,Advanced Volleyball                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-022C     ,1,Y,N,N
Coalinga College,581,257,PE-022D     ,CCC000590944,Master Volleyball                                                   ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-022D     ,1,Y,N,N
Coalinga College,581,257,PE-023      ,CCC000185784,Weight Training                                                     ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-023      ,1,Y,N,N
Coalinga College,581,257,PE-024      ,CCC000261139,Circuit Training                                                    ,083500,D,A,1,0.5,N,E,N,Y,N,Y,Y,Y,PE-024      ,1,Y,N,N
Coalinga College,581,257,PE-025A     ,CCC000222459,Introductory Soccer                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-025A     ,1,Y,N,N
Coalinga College,581,257,PE-032A     ,CCC000315269,Beginning Basketball                                                ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,PE-032A     ,1,Y,N,N
Coalinga College,581,257,PHARM-003   ,CCC000645972,Introduction to Pharmacology                                        ,120100,D,A,3,3,N,C,N,Y,N,Y,Y,Y,PHARM-003   ,2,Y,N,N
Coalinga College,581,257,PHIL-001    ,CCC000153193,Introduction to Philosophy                                          ,150900,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PHIL-001    ,1,Y,N,N
Coalinga College,581,257,PHIL-002    ,CCC000133505,Introduction to Logic                                               ,150900,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PHIL-002    ,1,A,N,N
Coalinga College,581,257,PHIL-003    ,CCC000267222,Introduction to Ethics                                              ,150900,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PHIL-003    ,1,Y,N,N
Coalinga College,581,257,PHYSCI-002  ,CCC000618768,Chemistry and Physics for Educators                                 ,190500,D,A,4,4,N,E,N,Y,N,Y,Y,Y,PHYSCI-002  ,1,Y,N,N
Coalinga College,581,257,PHYSICS-002A,CCC000612155,Mechanics and Thermodynamics                                        ,190200,D,A,4,4,N,E,N,Y,N,Y,Y,Y,PHYSICS-002A,1,Y,N,N
Coalinga College,581,257,PHYSICS-002B,CCC000231733,"Electricity, Magnetism, Optics and Modern Physics                   ",190200,D,A,4,4,N,E,N,Y,N,Y,Y,Y,PHYSICS-002B,1,Y,N,N
Coalinga College,581,257,PHYSICS-004A,CCC000612156,Classical Mechanics                                                 ,190200,D,A,4,4,N,E,N,Y,N,Y,Y,Y,PHYSICS-004A,1,Y,N,N
Coalinga College,581,257,PHYSICS-004B,CCC000379117,"Electricity, Magnetism, and Waves                                   ",190200,D,A,4,4,N,E,N,Y,N,Y,Y,Y,PHYSICS-004B,1,Y,N,N
Coalinga College,581,257,PHYSICS-004C,CCC000155023,"Thermodynamics, Optics, and Modern Physics                          ",190200,D,A,4,4,N,E,N,Y,N,Y,Y,Y,PHYSICS-004C,1,Y,N,N
Coalinga College,581,257,POLS-C1000  ,CCC000308184,American Government and Politics                                    ,220700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,POLS-C1000  ,1,Y,N,N
Coalinga College,581,257,POLSCI-002  ,CCC000339793,Comparative Government                                              ,220700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,POLSCI-002  ,1,Y,N,N
Coalinga College,581,257,POLSCI-004  ,CCC000507619,Introduction to International Relations                             ,220700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,POLSCI-004  ,1,Y,N,N
Coalinga College,581,257,POLSCI-005  ,CCC000522458,Introduction to Political Theory                                    ,220700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,POLSCI-005  ,1,Y,N,N
Coalinga College,581,257,POLSCI-010  ,CCC000535137,Modern Politics                                                     ,220700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,POLSCI-010  ,1,Y,N,N
Coalinga College,581,257,POLSCI-020  ,CCC000555354,Legal and Judicial Reasoning                                        ,220700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,POLSCI-020  ,1,Y,N,N
Coalinga College,581,257,PSYC-C1000  ,CCC000335171,Introduction to Psychology                                          ,200100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PSYC-C1000  ,1,Y,N,N
Coalinga College,581,257,PSYCH-002   ,CCC000314821,Abnormal Psychology                                                 ,200100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PSYCH-002   ,1,Y,N,N
Coalinga College,581,257,PSYCH-003   ,CCC000293591,Developmental Psychology                                            ,200100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PSYCH-003   ,1,Y,N,N
Coalinga College,581,257,PSYCH-004   ,CCC000273336,Personal Psychology                                                 ,200100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PSYCH-004   ,1,Y,N,N
Coalinga College,581,257,PSYCH-005   ,CCC000178304,Biological Psychology                                               ,200100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PSYCH-005   ,1,Y,N,N
Coalinga College,581,257,PSYCH-006   ,CCC000555308,Research Methods in Psychology                                      ,200100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PSYCH-006   ,1,Y,N,N
Coalinga College,581,257,PSYCH-029   ,CCC000455145,Introduction to Sport & Exercise Psychology                         ,083700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,PSYCH-029   ,1,Y,N,N
Coalinga College,581,257,PT-050      ,CCC000534116,Anatomy for Nurses                                                  ,123900,D,C,2,2,N,C,N,Y,N,Y,Y,B,PT-050      ,1,Y,N,N
Coalinga College,581,257,PT-051      ,CCC000546950,Fundamentals of Nursing                                             ,123020,D,C,5,5,N,C,N,Y,N,Y,Y,Y,PT-051      ,1,Y,N,N
Coalinga College,581,257,PT-051L     ,CCC000546951,Fundamentals of Nursing Clinical                                    ,123020,D,C,3,3,N,C,N,Y,N,Y,Y,B,PT-051L     ,1,Y,N,N
Coalinga College,581,257,PT-052      ,CCC000646345,Medical Surgical Nursing                                            ,123900,D,C,5,5,N,C,N,Y,N,Y,Y,B,PT-052      ,1,Y,N,N
Coalinga College,581,257,PT-052L     ,CCC000546953,Medical Surgical Nursing Clinical                                   ,123900,D,C,3,3,N,C,N,Y,N,Y,Y,B,PT-052L     ,1,Y,N,N
Coalinga College,581,257,PT-060      ,CCC000552854,Lifespan for Nurses                                                 ,123900,D,C,2,2,N,C,N,Y,N,Y,Y,Y,PT-060      ,1,Y,N,N
Coalinga College,581,257,PT-061      ,CCC000552860,Introduction to Developmental Disabilities                          ,123900,D,C,5,5,N,C,N,Y,N,Y,Y,Y,PT-061      ,1,Y,N,N
Coalinga College,581,257,PT-061L     ,CCC000552853,Introduction to Developmental Disabilities Clinical                 ,123900,D,C,3,3,N,C,N,Y,N,Y,Y,Y,PT-061L     ,1,Y,N,N
Coalinga College,581,257,PT-062      ,CCC000646346,Developmental Disabilities                                          ,123900,D,C,5,5,N,C,N,Y,N,Y,Y,Y,PT-062      ,1,Y,N,N
Coalinga College,581,257,PT-062L     ,CCC000552851,Developmental Disabilities Cinical                                  ,123900,D,C,3,3,N,C,N,Y,N,Y,Y,Y,PT-062L     ,1,Y,N,N
Coalinga College,581,257,PT-070      ,CCC000552850,Psychology for Nurses                                               ,123900,D,C,2,2,N,C,N,Y,N,Y,Y,B,PT-070      ,1,Y,N,N
Coalinga College,581,257,PT-071      ,CCC000552858,Introduction to Mental Disorders                                    ,123900,D,C,5,5,N,C,N,Y,N,Y,Y,Y,PT-071      ,1,Y,N,N
Coalinga College,581,257,PT-071L     ,CCC000552857,Introduction to Mental Disorders Clinical                           ,123900,D,C,3,3,N,C,N,Y,N,Y,Y,Y,PT-071L     ,1,Y,N,N
Coalinga College,581,257,PT-072      ,CCC000646347,Mental Disorders                                                    ,123900,D,C,5,5,N,C,N,Y,N,Y,Y,Y,PT-072      ,1,Y,N,N
Coalinga College,581,257,PT-072L     ,CCC000552855,Mental Disorders Clinical                                           ,123900,D,C,3,3,N,C,N,Y,N,Y,Y,Y,PT-072L     ,1,Y,N,N
Coalinga College,581,257,PT-081      ,CCC000546954,Pharmacology 1                                                      ,123900,D,C,1,1,N,C,N,Y,N,Y,Y,Y,PT-081      ,1,Y,N,N
Coalinga College,581,257,PT-082      ,CCC000552852,Pharmacology 2                                                      ,123900,D,C,1,1,N,C,N,Y,N,Y,Y,Y,PT-082      ,1,Y,N,N
Coalinga College,581,257,PT-083      ,CCC000552849,Pharmacology 3                                                      ,123900,D,C,1,1,N,C,N,Y,N,Y,Y,Y,PT-083      ,1,Y,N,N
Coalinga College,581,257,PT-101      ,CCC000646348,Psychiatric Technician Training Program Orientation                 ,123900,D,C,0.5,0.5,N,C,N,Y,N,Y,Y,Y,PT-101      ,1,Y,N,N
Coalinga College,581,257,SLSCI-021   ,CCC000208574,Introduction to Soil Science                                        ,010300,D,A,4,4,N,C,N,Y,N,Y,Y,Y,SLSCI-021   ,1,Y,N,N
Coalinga College,581,257,SOC-001     ,CCC000307772,Introduction to Sociology                                           ,220800,D,A,3,3,N,E,N,Y,N,Y,Y,Y,SOC-001     ,1,Y,N,N
Coalinga College,581,257,SOC-002     ,CCC000287317,Critical Thinking and Social Problems                               ,220800,D,A,3,3,N,E,N,Y,N,Y,Y,Y,SOC-002     ,1,A,N,N
Coalinga College,581,257,SOC-003     ,CCC000192916,Marriage and Family Relations                                       ,220800,D,A,3,3,N,E,N,Y,N,Y,Y,Y,SOC-003     ,1,Y,N,N
Coalinga College,581,257,SOC-005     ,CCC000612157,Cultural Sociology                                                  ,220800,D,A,3,3,N,E,N,Y,N,Y,Y,Y,SOC-005     ,1,Y,N,N
Coalinga College,581,257,SPAN-001    ,CCC000152964,Elementary Spanish I                                                ,110500,D,A,4,4,N,E,N,Y,N,Y,Y,Y,SPAN-001    ,1,Y,N,N
Coalinga College,581,257,SPAN-002    ,CCC000132529,Elementary Spanish II                                               ,110500,D,A,4,4,N,E,N,Y,N,Y,Y,Y,SPAN-002    ,1,Y,N,N
Coalinga College,581,257,SPAN-003    ,CCC000321818,Intermediate Spanish I                                              ,110500,D,A,4,4,N,E,N,Y,N,Y,Y,Y,SPAN-003    ,1,Y,N,N
Coalinga College,581,257,SPAN-004    ,CCC000300900,Intermediate Spanish II                                             ,110500,D,A,4,4,N,E,N,Y,N,Y,Y,Y,SPAN-004    ,1,Y,N,N
Coalinga College,581,257,STAT-C1000  ,CCC000167868,Introduction to Statistics                                          ,170100,D,A,4,4,N,E,N,Y,N,Y,Y,Y,STAT-C1000  ,1,B,N,N
Coalinga College,581,257,STUDEV-001  ,CCC000591016,College Success                                                     ,499900,D,A,3,3,N,E,N,Y,N,Y,Y,Y,STUDEV-001  ,1,Y,N,N
Coalinga College,581,257,STUDEV-002  ,CCC000326228,Career Planning                                                     ,493012,D,A,1,1,N,E,N,Y,N,Y,Y,Y,STUDEV-002  ,1,Y,N,N
Coalinga College,581,257,STUDEV-020  ,CCC000593827,Ensuring Transfer Success                                           ,493013,D,A,1,1,N,E,N,Y,N,Y,Y,Y,STUDEV-020  ,1,Y,N,N
Coalinga College,581,257,SW-020      ,CCC000460140,Introduction to Social Work and Human Services                      ,210400,D,A,3,3,N,C,N,Y,N,Y,Y,Y,SW-020      ,1,Y,N,N
Coalinga College,581,257,VNPT-090    ,CCC000517326,Math for Medical Professions                                        ,123900,D,C,1,1,N,C,N,Y,N,Y,Y,Y,VNPT-090    ,1,Y,N,N
Coalinga College,581,257,WE-015XX    ,CCC000521710,General Work Experience                                             ,493200,D,B,6,1,N,D,C,Y,N,Y,Y,Y,WE-015XX    ,1,Y,N,N
Coalinga College,581,257,WT-015X     ,CCC000510273,Occupational Work Experience                                        ,210500,D,B,8,1,N,C,C,Y,N,Y,Y,Y,WT-015X     ,1,Y,N,N
Coalinga College,581,257,WT-070      ,CCC000534203,Introduction to Certified Welding                                   ,095650,D,C,2.5,2.5,N,C,N,Y,N,Y,Y,A,WT-070      ,1,Y,N,N
Coalinga College,581,257,WT-071      ,CCC000534117,Beginning SMAW                                                      ,095650,D,C,3,3,N,C,N,Y,N,Y,Y,A,WT-071      ,1,Y,N,N
Coalinga College,581,257,WT-072      ,CCC000534118,Advanced SMAW                                                       ,095650,D,C,3,3,N,C,N,Y,N,Y,Y,A,WT-072      ,1,Y,N,N
Coalinga College,581,257,WT-073      ,CCC000534271,Introduction to Metallurgy and Weld Symbols                         ,095650,D,C,1.5,1.5,N,B,N,Y,N,Y,Y,A,WT-073      ,1,Y,N,N
Coalinga College,581,257,WT-074      ,CCC000534204,GMAW and FCAW: Plate                                                ,095650,D,C,3,3,N,B,N,Y,N,Y,Y,A,WT-074      ,1,Y,N,N
Coalinga College,581,257,WT-075      ,CCC000534480,SMAW Pipe Welding                                                   ,095650,D,C,2,2,N,C,N,Y,N,Y,Y,A,WT-075      ,1,Y,N,N
Coalinga College,581,257,WT-076      ,CCC000534481,Welding Certification Preparation                                   ,095650,D,C,0.5,0.5,N,C,N,Y,N,Y,Y,A,WT-076      ,1,Y,N,N
Lemoore College,582,257,AG-011      ,CCC000595208,Agriculture Sales and Communication                                 ,011200,D,B,3,3,N,C,N,Y,N,Y,Y,Y,AG-011      ,1,Y,N,N
Lemoore College,582,257,AG-015X     ,CCC000637214,Occupational Work Experience Education                              ,010100,D,B,8,1,N,B,C,Y,N,Y,Y,Y,AG-015X     ,1,Y,N,N
Lemoore College,582,257,AG-049      ,CCC000640263,Directed Study in Agriculture                                       ,010100,D,B,2,1,N,C,N,Y,N,Y,Y,Y,AG-049      ,1,Y,N,N
Lemoore College,582,257,AGBUS-010   ,CCC000637193,Introduction to Agriculture Business                                ,011200,D,A,3,3,N,C,N,Y,N,Y,Y,Y,AGBUS-010   ,1,Y,N,N
Lemoore College,582,257,AGBUS-015   ,CCC000595356,Computer Application to Agriculture                                 ,011200,D,B,3,3,N,C,N,Y,N,Y,Y,Y,AGBUS-015   ,1,Y,N,N
Lemoore College,582,257,AGBUS-022   ,CCC000595492,Agriculture Leadership                                              ,011200,D,B,3,3,N,D,N,Y,N,Y,Y,Y,AGBUS-022   ,1,Y,N,N
Lemoore College,582,257,AGBUS-024   ,CCC000596299,Agricultural Accounting                                             ,011200,D,B,3,3,N,C,N,Y,N,Y,Y,Y,AGBUS-024   ,1,Y,N,N
Lemoore College,582,257,AGBUS-040   ,CCC000596300,Introductory Agricultural Economics                                 ,011200,D,A,3,3,N,D,N,Y,N,Y,Y,Y,AGBUS-040   ,1,Y,N,N
Lemoore College,582,257,AOJ-001     ,CCC000626095,Introduction to Criminal Justice                                    ,210510,D,A,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-001     ,1,Y,N,N
Lemoore College,582,257,AOJ-003     ,CCC000626621,Introduction to Corrections                                         ,210500,D,A,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-003     ,1,Y,N,N
Lemoore College,582,257,AOJ-004     ,CCC000358654,Control & Supervision Inmates                                       ,210500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-004     ,1,Y,N,N
Lemoore College,582,257,AOJ-006     ,CCC000342280,Correctional Interviewing and Counseling                            ,210500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-006     ,1,Y,N,N
Lemoore College,582,257,AOJ-007     ,CCC000360837,Legal Aspects of Corrections                                        ,210500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-007     ,1,Y,N,N
Lemoore College,582,257,AOJ-008     ,CCC000373939,Law and Psychology                                                  ,210500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-008     ,1,Y,N,N
Lemoore College,582,257,AOJ-010     ,CCC000249157,Principles and Procedures of the Criminal Justice System            ,210500,D,A,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-010     ,1,Y,N,N
Lemoore College,582,257,AOJ-012     ,CCC000381838,Written Criminal Justice Communications                             ,210500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-012     ,1,Y,N,N
Lemoore College,582,257,AOJ-015X    ,CCC000625231,Occupational Work Experience Education                              ,210500,D,B,8,1,N,B,C,Y,N,Y,Y,Y,AOJ-015X    ,1,Y,N,N
Lemoore College,582,257,AOJ-016     ,CCC000032591,Human and Community Relations in Crimina Criminal Justice           ,210500,D,A,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-016     ,1,Y,N,N
Lemoore College,582,257,AOJ-020     ,CCC000352795,Criminal Law                                                        ,210500,D,A,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-020     ,1,Y,N,N
Lemoore College,582,257,AOJ-022     ,CCC000234276,Criminal Evidence                                                   ,210500,D,A,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-022     ,1,Y,N,N
Lemoore College,582,257,AOJ-024     ,CCC000005037,Criminal Investigation                                              ,210500,D,A,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-024     ,1,Y,N,N
Lemoore College,582,257,AOJ-029     ,CCC000358907,Criminology                                                         ,210500,D,B,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-029     ,1,Y,N,N
Lemoore College,582,257,AOJ-032     ,CCC000344851,Juvenile Delinquency                                                ,210500,D,A,3,3,N,C,N,Y,N,Y,Y,Y,AOJ-032     ,1,Y,N,N
Lemoore College,582,257,ART-002     ,CCC000507621,Two-Dimensional Design                                              ,100200,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ART-002     ,1,Y,N,N
Lemoore College,582,257,ART-003     ,CCC000558305,Intro 3 -Dimensional Design Fundamentals                            ,100200,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ART-003     ,1,Y,N,N
Lemoore College,582,257,ART-005A    ,CCC000163191,Basic Drawing                                                       ,100210,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ART-005A    ,1,Y,N,N
Lemoore College,582,257,ART-005B    ,CCC000364819,Intermediate Drawing                                                ,100200,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ART-005B    ,1,Y,N,N
Lemoore College,582,257,ART-007     ,CCC000530273,Figure Drawing                                                      ,100210,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ART-007     ,1,Y,N,N
Lemoore College,582,257,ART-009     ,CCC000645896,Beginning Printmaking                                               ,100200,D,B,3,3,N,E,N,Y,N,Y,Y,Y,ART-009     ,1,Y,N,N
Lemoore College,582,257,ART-015A    ,CCC000296259,Beginning Painting                                                  ,100210,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ART-015A    ,1,Y,N,N
Lemoore College,582,257,ART-015B    ,CCC000122988,Intermediate Paiting                                                ,100210,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ART-015B    ,1,Y,N,N
Lemoore College,582,257,ART-016A    ,CCC000354217,Survey of Western Art: Pre-History Through the Middle Ages          ,100100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ART-016A    ,1,Y,N,N
Lemoore College,582,257,ART-016B    ,CCC000343881,Survey of Western Art: Renaissance To the Present                   ,100100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ART-016B    ,1,Y,N,N
Lemoore College,582,257,ART-020A    ,CCC000555164,Introduction to Digital Art                                         ,061460,D,B,3,3,N,D,N,Y,N,Y,Y,Y,ART-020A    ,1,Y,N,N
Lemoore College,582,257,ART-042     ,CCC000311563,Art Appreciation                                                    ,100100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,ART-042     ,1,Y,N,N
Lemoore College,582,257,ASCI-012    ,CCC000616656,Animal Science                                                      ,010200,D,A,3,3,N,C,N,Y,N,Y,Y,Y,ASCI-012    ,1,Y,N,N
